timestamp,model_name,dataset_type,accuracy,weighted_f1,weighted_precision,weighted_recall,roc_auc_ovr,training_time,memory_usage,per_class_f1,cohens_kappa,matthews_corrcoef,log_loss,confidence_mean,confidence_std,cv_stability,prediction_entropy,individual_contribution,ensemble_diversity,marginal_improvement,computational_overhead
2025-08-13T11:49:37.064217,lightgbm_solo,train,0.9524968789013732,0.953630652164501,0.9593968363874911,0.9524968789013732,2.6267011165618896,0,0.9953984338378236,[2 2 1 ... 1 1 1],0.9171861086375779,0.9666476749791821,0.917960088691796,0.842282743900499,0.1292795513379315,0.4317853768561296,0.8945011561048892,0.899230397909059,0.2218457848421043,0.005853589989584087
2025-08-13T11:49:37.064217,lightgbm_solo,test,0.8292134831460675,0.8320721511296644,0.8369389728750376,0.8292134831460675,2.6267011165618896,0,0.8949954904433741,"4973     2
18299    1
3299     0
16333    2
5589     0
        ..
13925    1
15491    1
8942     2
16993    1
17496    1
Name: CableHealthScore, Length: 4005, dtype: int64",0.7431850789096126,0.8899687608469281,0.5597189695550351,0.8025466299789118,0.15238450436801274,0.4925727702092084,0.612990998016512,0.6146447259104948,0.4513905233984692,0.005853589989584087
2025-08-13T11:49:46.069937,lightgbm_randomforest,train,0.9436329588014981,0.9451800602332517,0.9529218298899641,0.9436329588014981,3.4692530632019043,0,0.9934398868363623,[2 2 1 ... 1 1 1],0.9061397318278053,0.9602926270327442,0.8986688399891334,0.6142941635630045,0.0799938884396537,0.9036458524957115,0.8761296677411756,0.882345879923187,0.5201213814034559,0.0
2025-08-13T11:49:46.069937,lightgbm_randomforest,test,0.8164794007490637,0.8211668774054035,0.8293469974006263,0.8164794007490637,3.4692530632019043,0,0.8946349468718011,"4973     2
18299    1
3299     0
16333    2
5589     0
        ..
13925    1
15491    1
8942     2
16993    1
17496    1
Name: CableHealthScore, Length: 4005, dtype: int64",0.7365439093484419,0.8800140129619899,0.5354330708661418,0.595194678494204,0.08891286468314459,0.9190611369749747,0.5916280897113461,0.5946065222084056,0.6384246380952651,0.0
2025-08-13T11:50:00.351560,xgboost_randomforest,train,0.952996254681648,0.9519579081140207,0.9536452581726886,0.952996254681648,6.431646347045898,0,0.993057579330732,[2 2 1 ... 1 1 1],0.9095627869834298,0.9697322952662476,0.8917662682602921,0.6295697316807751,0.07315216164402151,0.8894108635011031,0.8839585715980133,0.8862835494442985,0.4868379780423247,0.0
2025-08-13T11:50:00.351560,xgboost_randomforest,test,0.8459425717852684,0.8332780778743561,0.8382554276618354,0.8459425717852684,6.431646347045898,0,0.8907799791470913,"4973     2
18299    1
3299     0
16333    2
5589     0
        ..
13925    1
15491    1
8942     2
16993    1
17496    1
Name: CableHealthScore, Length: 4005, dtype: int64",0.7268211920529801,0.9044153323629306,0.49434571890145396,0.620017952568745,0.07759069843900943,0.8982062773805713,0.5920078220852059,0.6042228665016365,0.5933486567107253,0.0
2025-08-13T11:50:33.818622,xgboost_solo,train,0.9562421972534332,0.9551625808084199,0.9572128080829403,0.9562421972534332,5.23000955581665,0,0.9956310620382156,[2 2 1 ... 1 1 1],0.9203147064756909,0.9714618036804719,0.893687707641196,0.8754903674125671,0.12480560690164566,0.3570457100868225,0.8914517087297473,0.8943540840217751,0.1718077654271908,0.0021787498000433144
2025-08-13T11:50:33.818622,xgboost_solo,test,0.8439450686641697,0.8293294545451663,0.8359883132521183,0.8439450686641697,5.23000955581665,0,0.8935191957300791,"4973     2
18299    1
3299     0
16333    2
5589     0
        ..
13925    1
15491    1
8942     2
16993    1
17496    1
Name: CableHealthScore, Length: 4005, dtype: int64",0.720949957591179,0.903598971722365,0.471169686985173,0.8572220802307129,0.1391301453113556,0.3907681405544281,0.5799919358451682,0.5958741685124771,0.4047422090388095,0.0021787498000433144
2025-08-13T11:51:22.033966,lightgbm_xgboost_ensemble,train,0.901498127340824,0.9065882462129274,0.9304238191720924,0.901498127340824,32.368162631988525,0.09999999999999964,0.9965460014326646,[2 2 1 ... 1 1 1],0.8891566265060241,0.9282139932672187,0.7801318267419962,0.7244943232124612,0.1500527170253398,0.68747417094098,0.7958485532985553,0.8130763150175019,0.4326700085452573,0.0,0.9793783614173162,0.4542239264478139
2025-08-13T11:51:22.033966,lightgbm_xgboost_ensemble,test,0.7800249687890137,0.7945812591045515,0.829311338025736,0.7800249687890137,32.368162631988525,0.09999999999999964,0.8915238032193048,"4973     2
18299    1
3299     0
16333    2
5589     0
        ..
13925    1
15491    1
8942     2
16993    1
17496    1
Name: CableHealthScore, Length: 4005, dtype: int64",0.7252897068847989,0.8486635944700461,0.518783542039356,0.6976466217976777,0.14519973880683285,0.7337883037872476,0.5541481074319073,0.570325375337167,0.6686168145809233,0.0,0.9793783614173162,0.4542239264478139
2025-08-13T12:01:11.847669,lightgbm_advancedsvm,train,0.8704744069912609,0.8787104178761785,0.9170663082050582,0.8704744069912609,537.3458580970764,1.0,0.9951341212198429,[2 2 1 ... 1 1 1],0.8675062972292191,0.9034540545573038,0.7203997393004562,0.7277731512596992,0.15055290147193734,0.68237463146052,0.7418200372069935,0.7683259879721751,0.4661546568660581,0.0,1.0345123083802672,1.0559938397685515
