timestamp,model_name,status,ensemble_type,base_models,test_accuracy,test_f1,test_precision,test_recall,test_roc_auc,train_accuracy,train_f1,train_precision,train_recall,train_roc_auc,training_time,memory_usage,complexity_flagged,reason
2025-08-13T12:34:42.347451,randomforest_solo,completed,none,['randomforest'],,False,0.6367041198501873,0.6637372885462488,0.7501315140663481,0.6367041198501873,0.7970454587077792,0.6312109862671661,0.6587619503156926,0.7511207974435894,0.6312109862671661,0.819741123250864,1.175248146057129,0
2025-08-13T12:34:52.629535,lightgbm_naivebayes,completed,voting,"['lightgbm', 'naivebayes']",,False,0.19275905118601747,0.19584171145447493,0.5811472489035218,0.19275905118601747,0.787350100917166,0.2636704119850187,0.23007771785765466,0.7910810886309817,0.2636704119850187,0.9705854963755716,4.077942609786987,1.3000000000000007
2025-08-13T12:41:45.835148,xgboost_naivebayes,completed,voting,"['xgboost', 'naivebayes']",,False,0.19275905118601747,0.19584171145447493,0.5811472489035218,0.19275905118601747,0.7867736266911268,0.2636704119850187,0.23007771785765466,0.7910810886309817,0.2636704119850187,0.9707745827031466,53.4209349155426,1.0999999999999996
2025-08-13T12:41:57.631607,randomforest_naivebayes,completed,voting,"['randomforest', 'naivebayes']",,False,0.19275905118601747,0.19584171145447493,0.5811472489035218,0.19275905118601747,0.7137908537662513,0.2636704119850187,0.23007771785765466,0.7910810886309817,0.2636704119850187,0.830210573934252,6.052577257156372,1.0999999999999996
2025-08-13T12:42:05.637077,lightgbm_logisticregression,completed,voting,"['lightgbm', 'logisticregression']",,False,0.7780274656679151,0.7864623402681559,0.8021259713186659,0.7780274656679151,0.8647138102514715,0.91167290886392,0.9154332250319615,0.9333435625873832,0.91167290886392,0.990532748384054,3.1670587062835693,0
2025-08-13T12:50:30.591254,xgboost_logisticregression,completed,voting,"['xgboost', 'logisticregression']",,False,0.8202247191011236,0.8126423612235532,0.8093243946504268,0.8202247191011236,0.8453043507232716,0.9433832709113608,0.9432421358832155,0.94313331910352,0.9433832709113608,0.9867123615972668,7.671964406967163,0
2025-08-13T12:50:36.740642,randomforest_logisticregression,completed,voting,"['randomforest', 'logisticregression']",,False,0.5612983770287141,0.5937981946869105,0.7053293823525497,0.5612983770287141,0.7195892095680025,0.6426342072409488,0.6679184990549313,0.7909129913289787,0.6426342072409488,0.8517422187904019,1.8423471450805664,0
2025-08-13T12:51:26.075825,lightgbm_knn,completed,voting,"['lightgbm', 'knn']",,False,0.8169787765293384,0.8020430312523924,0.8024434142796629,0.8169787765293384,0.862752609861397,0.9661048689138577,0.9660504691744166,0.9660648867995444,0.9661048689138577,0.9936766683855732,3.957339286804199,0.09999999999999964
2025-08-13T12:55:32.080039,xgboost_knn,completed,voting,"['xgboost', 'knn']",,False,0.8224719101123595,0.7925477115761085,0.8224309008107415,0.8224719101123595,0.846332420124189,0.9166042446941324,0.9106157257279475,0.9232034347857738,0.9166042446941324,0.9921279758069581,5.890194892883301,0
2025-08-13T12:56:58.147059,xgboost_catboost_lightgbm,completed,stacking,"['xgboost', 'catboost', 'lightgbm']",,False,0.7867665418227215,0.7997279558944148,0.830123861098608,0.7867665418227215,0.8915253957089051,0.8893882646691635,0.895771508495955,0.924831094620553,0.8893882646691635,0.9885139653929585,57.59529900550842,0.3000000000000007
2025-08-13T13:01:18.954404,xgboost_advancedsvm_2model,completed,weighted,"['xgboost', 'advancedsvm']",,False,0.8394506866416979,0.8172461036259084,0.8356861586175013,0.8394506866416979,0.8809083931306345,0.934394506866417,0.931203812738663,0.9378739595073546,0.934394506866417,0.9924312696377194,212.7610640525818,0
2025-08-13T13:11:38.017603,xgboost_lightgbm_randomforest_linearsvm,completed,stacking,"['xgboost', 'lightgbm', 'randomforest', 'linearsvm']",,False,0.7730337078651686,0.7888634748571443,0.8279163438703812,0.7730337078651686,0.8908058208486509,0.8890761548064919,0.8955295490864859,0.9250918315000247,0.8890761548064919,0.9952673016691274,41.96957731246948,0
2025-08-13T13:12:40.324161,lightgbm_catboost_naivebayes,completed,voting,"['lightgbm', 'catboost', 'naivebayes']",,False,0.7860174781523096,0.795558858371958,0.8095247992244141,0.7860174781523096,0.8535627920688141,0.8971285892634208,0.9025237851320431,0.9212995785924626,0.8971285892634208,0.9787571461881568,29.2858943939209,2.1000000000000014
2025-08-13T13:24:50.452849,lightgbm_catboost_advancedsvm,completed,stacking,"['lightgbm', 'catboost', 'advancedsvm']",,False,0.7785268414481897,0.7924834906767061,0.8267888525032215,0.7785268414481897,0.8901348865577675,0.8794631710362047,0.8867263567742459,0.9201155877122961,0.8794631710362047,0.9835352045777358,541.5876924991608,0.20000000000000107
2025-08-13T13:35:32.201481,xgboost_catboost_advancedsvm,completed,stacking,"['xgboost', 'catboost', 'advancedsvm']",,False,0.8084893882646692,0.8179189593054293,0.8361153893064374,0.8084893882646692,0.8884176724780631,0.8880774032459425,0.8940953289466962,0.9151171494038236,0.8880774032459425,0.9810864961858786,571.3616056442261,0.20000000000000107
2025-08-13T13:37:38.323329,xgboost_catboost_naivebayes,completed,voting,"['xgboost', 'catboost', 'naivebayes']",,False,0.816729088639201,0.8123707229746553,0.809304163807659,0.816729088639201,0.8453793373526597,0.9189138576779026,0.9197549572494257,0.9225456300530038,0.9189138576779026,0.9745446180472767,84.8965265750885,2.0
2025-08-13T13:38:13.511016,catboost_solo,completed,none,['catboost'],,False,0.8377028714107366,0.8193046463481299,0.8322696614677583,0.8377028714107366,0.8830905346074465,0.8488764044943821,0.8333022325875762,0.8476150515718184,0.8488764044943821,0.9043849045522406,6.5731401443481445,0.10000000000000142
2025-08-13T13:39:55.019622,xgboost_cv_ensemble,completed,cv_ensemble,['xgboost'],,False,0.5590511860174782,0.5912343077477488,0.6926388547976556,0.5590511860174782,0.6931274609640293,0.6449438202247191,0.6704031929256342,0.7816886581523736,0.6449438202247191,0.8318959255882791,3.776488780975342,0
2025-08-13T13:40:03.428430,lightgbm_cv_ensemble,completed,cv_ensemble,['lightgbm'],,False,0.5590511860174782,0.5912343077477488,0.6926388547976556,0.5590511860174782,0.6931274609640293,0.6449438202247191,0.6704031929256342,0.7816886581523736,0.6449438202247191,0.8318959255882791,3.136887550354004,0.10000000000000142
2025-08-13T13:42:35.613256,catboost_randomforest,completed,voting,"['catboost', 'randomforest']",,False,0.8382022471910112,0.8230992987934003,0.8297358358476038,0.8382022471910112,0.8804046536399673,0.848314606741573,0.8358912025016123,0.8432010794424443,0.848314606741573,0.9028818606069181,7.8022236824035645,0
2025-08-13T13:52:24.928507,catboost_advancedsvm_randomforest,completed,stacking,"['catboost', 'advancedsvm', 'randomforest']",,True,0.7925093632958802,0.8029980052819629,0.8238520044376837,0.7925093632958802,0.8784390301641632,0.8089887640449438,0.8184821253188417,0.8401703213693059,0.8089887640449438,0.8946894656843943,527.445737361908,0.20000000000000107
2025-08-13T13:57:24.481594,lightgbm_neuralnetwork,completed,stacking,"['lightgbm', 'neuralnetwork']",,False,0.7503121098626716,0.7693198605930711,0.8198962164784737,0.7503121098626716,0.8890281703242197,0.8775280898876404,0.8847412371239095,0.9192665462833665,0.8775280898876404,0.9949418817717484,54.33880019187927,0.8000000000000007
2025-08-13T14:01:31.912595,xgboost_neuralnetwork,completed,stacking,"['xgboost', 'neuralnetwork']",,True,0.8104868913857678,0.8184612036156006,0.8328642176317089,0.8104868913857678,0.889381257604086,0.931772784019975,0.9341962718741771,0.9442622916436784,0.931772784019975,0.995277398120077,219.84470558166504,0.8000000000000007
2025-08-13T14:07:28.709906,xgboost_neuralnetwork_naivebayes,completed,voting,"['xgboost', 'neuralnetwork', 'naivebayes']",,False,0.797752808988764,0.7891665298173786,0.7853134128809851,0.797752808988764,0.8068459797206653,0.9291510611735331,0.929313776938109,0.9319538867856327,0.9291510611735331,0.9784551385311018,77.62418913841248,0.7999999999999989
2025-08-13T14:12:18.896897,xgboost_neuralnetwork_randomforest,completed,stacking,"['xgboost', 'neuralnetwork', 'randomforest']",,True,0.8002496878901373,0.8099929086204519,0.8284278653923428,0.8002496878901373,0.8897986638047727,0.9160424469413233,0.9198972103473628,0.9352360074241091,0.9160424469413233,0.9941505293873687,259.5168001651764,1.0000000000000018
